model,forecast_date,target_date,h,mean,actual,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
ARIMAX (ARIMA+Cases),2022-12-31,2023-01-28,4,2296.2794539872266,3492,1801.5181415981203,2926.9199177346636,1448.0643521967495,3641.3432336793294,1270.6428293641834,4149.78875963309,1134.459150150695,4647.941118112052
LightGBM (skforecast),2022-12-31,2023-01-07,1,3257.029734015427,3050,2173.8233575497184,4340.236110481135,1198.9038289680016,5315.155639062852,615.4537329737245,5898.60573505713,109.39778693286416,6404.66168109799
LightGBM (skforecast),2022-12-31,2023-01-14,2,3226.9572194695093,4187,1695.0720710226874,4758.842367916332,316.3276514800391,6137.586787458979,0.0,6962.70982618197,0.0,7678.381008392502
LightGBM (skforecast),2022-12-31,2023-01-21,3,3226.9572194695093,4172,1350.7887403483214,5103.125698590697,0.0,6791.735855385328,0.0,7802.301065328355,0.0,8678.81567534346
LightGBM (skforecast),2022-12-31,2023-01-28,4,3226.9572194695093,3492,1060.544466538092,5393.369972400927,0.0,7343.20902956436,0.0,8510.109221552913,0.0,9522.221113634634
XGBoost (sktime),2022-12-31,2023-01-07,1,3497.486083984375,3050,2414.2797075186663,4580.692460450084,1439.3601789369495,5555.6119890318005,855.9100829426725,6139.0620850260775,349.8541369018121,6645.118031066938
XGBoost (sktime),2022-12-31,2023-01-14,2,3227.0263671875,4187,1695.1412187406781,4758.911515634321,316.39679919802984,6137.65593517697,0.0,6962.778973899961,0.0,7678.450156110493
XGBoost (sktime),2022-12-31,2023-01-21,3,2842.65966796875,4172,966.4911888475622,4718.828147089938,0.0,6407.43830388457,0.0,7418.003513827596,0.0,8294.5181238427
XGBoost (sktime),2022-12-31,2023-01-28,4,2867.140380859375,3492,700.7276279279577,5033.553133790792,0.0,6983.392190954226,0.0,8150.29238294278,0.0,9162.4042750245
N-BEATS (Neural),2022-12-31,2023-01-07,1,2595.9214285714284,3050,1458.5547332824342,3733.2881238604223,434.8892282716315,4756.953628871225,0.0,5369.576229665216,0.0,5900.934973008119
N-BEATS (Neural),2022-12-31,2023-01-14,2,2635.842857142857,4187,1027.3634512736942,4244.32226301202,0.0,5692.0039035318005,0.0,6558.383094190942,0.0,7309.837835512
N-BEATS (Neural),2022-12-31,2023-01-21,3,2675.7642857142855,4172,705.787382637038,4645.741188791533,0.0,6418.781853425897,0.0,7479.875323866074,0.0,8400.215664381933
N-BEATS (Neural),2022-12-31,2023-01-28,4,2715.6857142857143,3492,440.952323707726,4990.419104863702,0.0,7037.750114885308,0.0,8262.99531647329,0.0,9325.712803159096
N-HiTS (Neural),2022-12-31,2023-01-07,1,2589.28,3050,1506.0736235342915,3672.486376465709,531.1540949525747,4647.405905047426,0.0,5230.856001041702,0.0,5736.911947082563
N-HiTS (Neural),2022-12-31,2023-01-14,2,2622.56,4187,1090.674851553178,4154.445148446822,0.0,5533.18956798947,0.0,6358.312606712461,0.0,7073.983788922993
N-HiTS (Neural),2022-12-31,2023-01-21,3,2655.84,4172,779.6715208788123,4532.008479121188,0.0,6220.61863591582,0.0,7231.183845858846,0.0,8107.6984558739505
N-HiTS (Neural),2022-12-31,2023-01-28,4,2689.12,3492,522.7072470685825,4855.532752931417,0.0,6805.371810094851,0.0,7972.272002083405,0.0,8984.383894165127
TimesFM (Google FM),2022-12-31,2023-01-07,1,2595.8125,3050,2371.955714616054,2819.669285383946,2170.4776247358805,3021.1473752641195,2049.9010977148837,3141.7239022851163,1945.3189425813787,3246.306057418621
TimesFM (Google FM),2022-12-31,2023-01-14,2,2635.625,4187,2319.0436980807804,2952.2063019192196,2034.1106508512134,3237.1393491487866,1863.589691034274,3407.660308965726,1715.688188862264,3555.561811137736
TimesFM (Google FM),2022-12-31,2023-01-21,3,2675.4375,4172,2287.7061740959634,3063.1688259040366,1938.735885811574,3412.139114188426,1729.8912148110062,3620.983785188994,1548.7496085547252,3802.1253914452745
TimesFM (Google FM),2022-12-31,2023-01-28,4,2715.25,3492,2267.5364292321083,3162.9635707678917,1864.580249471761,3565.919750528239,1623.4271954297674,3807.0728045702326,1414.2628851627574,4016.2371148372426
Chronos (Amazon FM),2022-12-31,2023-01-07,1,2460.1,3050,2212.6793424703756,2707.5206575296243,1989.993032602815,2930.2069673971846,1856.724239579608,3063.475760420392,1741.133436537313,3179.0665634626866
Chronos (Amazon FM),2022-12-31,2023-01-14,2,2364.2,4187,2014.294350510336,2714.105649489664,1699.3683509408145,3029.031649059185,1510.8978164063024,3217.5021835936973,1347.4277350582913,3380.972264941708
Chronos (Amazon FM),2022-12-31,2023-01-21,3,2268.3,4172,1839.7548503165915,2696.845149683409,1454.0508474759504,3082.54915252405,1223.222526896375,3313.3774731036256,1023.0133831394328,3513.5866168605676
Chronos (Amazon FM),2022-12-31,2023-01-28,4,2172.4,3492,1677.558684940751,2667.2413150592492,1232.1860652056303,3112.61393479437,965.6484791592163,3379.1515208407836,734.4668730746262,3610.333126925374
ARIMAX + MAPIE (Conformal),2022-12-31,2023-01-07,1,2616.706404932511,3050,2003.0603438331595,3230.352466031862,1116.204362286572,4117.2084475784495,491.07717193010967,4742.335637934912,0.0,5562.318125616337
ARIMAX + MAPIE (Conformal),2022-12-31,2023-01-14,2,2532.308208564505,4187,1918.6621474651538,3145.9542696638564,1031.8061659185662,4032.810251210444,406.6789755621039,4657.937441566906,0.0,5477.919929248331
ARIMAX + MAPIE (Conformal),2022-12-31,2023-01-21,3,2488.936317517661,4172,1875.2902564183096,3102.582378617012,988.434274871722,3989.4383601636,363.3070845152597,4614.565550520062,0.0,5434.548038201487
ARIMAX + MAPIE (Conformal),2022-12-31,2023-01-28,4,2296.2794539872266,3492,1682.6333928878753,2909.925515086578,795.7774113412877,3796.7814966331653,170.6502209848254,4421.908686989627,0.0,5241.891174671053
ARIMAX + MultiQT (Tracking),2022-12-31,2023-01-07,1,2616.706404932511,3050,2381.926493605745,2851.486316259277,2152.9855584822244,3080.4272513827973,1986.8363717169614,3246.5764381480603,1833.3688013458866,3400.044008519135
ARIMAX + MultiQT (Tracking),2022-12-31,2023-01-14,2,2532.308208564505,4187,2182.3885206827244,2882.2278964462857,2034.898277991979,3029.718139137031,1835.6315022293688,3228.9849148996414,1767.2260325504576,3297.3903845785526
ARIMAX + MultiQT (Tracking),2022-12-31,2023-01-21,3,2488.936317517661,4172,2211.6693495853406,2766.203285449981,1805.7676950704708,3172.104939964851,1722.2664824138806,3255.606152621441,1663.0335048031989,3314.839130232123
ARIMAX + MultiQT (Tracking),2022-12-31,2023-01-28,4,2296.2794539872266,3492,2044.7560759446092,2547.802832029844,1599.6787786454174,2992.8801293290358,1378.0896460315203,3214.469261942933,1115.5806210934948,3476.9782868809584
Empirical Baseline,2023-01-07,2023-01-14,1,3050.0,4187,2389.0,3653.0,1216.0,4710.600000000004,651.4000000000001,5629.4,7.699999999999818,6856.699999999979
Empirical Baseline,2023-01-07,2023-01-21,2,3050.0,4172,1853.75,3886.0,288.4000000000001,6279.4000000000015,-532.0999999999999,7630.6,-1440.6499999999996,9008.599999999995
Empirical Baseline,2023-01-07,2023-01-28,3,3050.0,3492,1213.5,4257.5,-1238.1999999999998,7738.8,-2375.8,9526.499999999998,-3487.6499999999996,10762.349999999999
Empirical Baseline,2023-01-07,2023-02-04,4,3050.0,4014,952.5,5129.25,-2637.5,8366.0,-4028.75,10910.25,-5004.75,11855.75
"ARIMA(1,1,0)",2023-01-07,2023-01-14,1,3212.854796627227,4187,2179.6369768331974,4246.072616421257,1249.7087086093136,5176.000884645141,693.1840709786302,5732.525522275824,210.48194456745387,6215.2276486870005
"ARIMA(1,1,0)",2023-01-07,2023-01-21,2,3276.1348185620836,4172,1580.9597263691476,4971.30991075502,55.249263754893946,6497.020373369273,-857.8270361595814,7410.096673283749,-1649.784555633948,8202.054192758114
"ARIMA(1,1,0)",2023-01-07,2023-01-28,3,3309.472882546021,3492,1086.9677518338585,5531.978013258184,-913.3561950894195,7532.301960181461,-2110.469561512475,8729.415326604518,-3148.7868766052147,9767.732641697257
"ARIMA(1,1,0)",2023-01-07,2023-02-04,4,3333.8074529372857,4014,671.6684943445553,5995.946411530016,-1724.3396116993158,8391.954517573888,-3158.25402052038,9825.86892639495,-4401.960924811783,11069.575830686354
"ARIMA(2,1,0)",2023-01-07,2023-01-14,1,3139.5088497792194,4187,2124.467643754501,4154.550055803938,1210.8988949280267,5068.118804630412,664.1647711633691,5614.85292839507,189.95445543268443,6089.063244125755
"ARIMA(2,1,0)",2023-01-07,2023-01-21,2,3272.0829068861417,4172,1655.3298160574577,4888.835997714826,200.20160098307724,6343.964212789206,-670.6340648120472,7214.79987858433,-1425.954133701704,7970.119947473988
"ARIMA(2,1,0)",2023-01-07,2023-01-28,3,3333.3583910347074,3492,1113.2005630881076,5553.516218981307,-885.010738123919,7551.7275201933335,-2080.8597711257075,8747.576553195122,-3118.0804655305715,9784.797247599987
"ARIMA(2,1,0)",2023-01-07,2023-02-04,4,3386.229825442252,4014,629.716093729448,6142.743557155056,-1851.2322520685811,8623.691902953085,-3335.979975420164,10108.43962630467,-4623.7771990923475,11396.236849976853
Holt ETS,2023-01-07,2023-01-14,1,3171.8704117484062,4187,2089.613716150594,4254.1271073462185,1115.548929974524,5228.191893522288,532.6103629054605,5811.130460591352,26.998091920879233,6316.742731575933
Holt ETS,2023-01-07,2023-01-21,2,3293.794666157849,4172,1511.118118008513,5076.471214307185,-93.34638450492139,6680.935716820619,-1053.5538073398284,7641.143139655526,-1886.390547095788,8473.979879411487
Holt ETS,2023-01-07,2023-01-28,3,3415.7189205672917,3492,916.9449603876997,5914.492880746884,-1332.0295510429737,8163.4673921775575,-2677.9502717939527,9509.388112928536,-3845.3357745333574,10676.77361566794
Holt ETS,2023-01-07,2023-02-04,4,3537.6431749767344,4014,282.9918663380413,6792.294483615427,-2646.2958376993547,9721.582187652824,-4399.356620676807,11474.642970630277,-5919.875408980321,12995.16175893379
Damped ETS,2023-01-07,2023-01-14,1,3119.032908295241,4187,2092.968440609251,4145.097375981231,1169.47841242574,5068.587404164742,616.8068023111373,5621.259014279345,137.44660265283756,6100.619213937645
Damped ETS,2023-01-07,2023-01-21,2,3198.216491870293,4172,1580.4650925239253,4815.96789121666,124.43836864218792,6271.994615098398,-746.9350185079152,7143.3680022485005,-1502.7214804804908,7899.1544642210765
Damped ETS,2023-01-07,2023-01-28,3,3261.5633587303346,3492,1071.9627426052793,5451.16397485539,-898.746114759404,7421.872832220073,-2078.1360421300305,8601.2627595907,-3101.080917011769,9624.207634472437
Damped ETS,2023-01-07,2023-02-04,4,3312.2408522183678,4014,567.2997662399948,6057.181938196741,-1903.2328373975533,8527.714541834288,-3381.7471583141423,10006.228862750879,-4664.137834986075,11288.61953942281
ARIMAX (ARIMA+Cases),2023-01-07,2023-01-14,1,2894.8681781108644,4187,2561.73094637805,3271.3278420153765,2294.8066967993327,3651.837769310689,2148.5589283405475,3900.4104835567437,2029.2803112717556,4129.671845772248
ARIMAX (ARIMA+Cases),2023-01-07,2023-01-21,2,2934.188286141154,4172,2496.008297800783,3449.2917776410054,2157.8739632751904,3989.788581285182,1977.8414742405198,4352.95801542131,1833.8998312387284,4694.618949123626
ARIMAX (ARIMA+Cases),2023-01-07,2023-01-28,3,2689.1136268419596,3492,2185.698513505038,3308.476467996851,1813.7208349172986,3987.014957788055,1622.1213627784769,4457.947638196947,1472.4074876948023,4911.230184918764
ARIMAX (ARIMA+Cases),2023-01-07,2023-02-04,4,2855.534214145347,4014,2243.293518205181,3634.867921643448,1805.351172392841,4516.614702361278,1585.3031776503801,5143.543369565466,1416.285885185517,5757.365609194504
LightGBM (skforecast),2023-01-07,2023-01-14,1,3250.2570117862115,4187,2170.3724823228913,4330.141541249532,1198.4427196657025,5302.0713039067205,616.7818782350346,5883.732145337388,112.27784368945322,6388.23617988297
LightGBM (skforecast),2023-01-07,2023-01-21,2,3250.2570117862115,4172,1723.0696644222955,4777.444359150128,348.5534123984362,6151.960611173987,0.0,6974.553261826584,0.0,7688.029709752889
LightGBM (skforecast),2023-01-07,2023-01-28,3,3310.224429136834,3492,1439.8095577987528,5180.639300474915,0.0,6864.071030785526,0.0,7871.537160916707,0.0,8745.363781373137
LightGBM (skforecast),2023-01-07,2023-02-04,4,3250.2570117862115,4014,1090.4879528595707,5410.026070712853,0.0,7353.885596027229,0.0,8517.207278888565,0.0,9526.215347979727
XGBoost (sktime),2023-01-07,2023-01-14,1,3340.05859375,4187,2260.17406428668,4419.94312321332,1288.244301629491,5391.872885870509,706.5834601988231,5973.533727301177,202.07942565324174,6478.037761846758
XGBoost (sktime),2023-01-07,2023-01-21,2,2899.130859375,4172,1371.943512011084,4426.318206738916,0.0,5800.834458762775,0.0,6623.427109415372,0.0,7336.903557341678
XGBoost (sktime),2023-01-07,2023-01-28,3,2848.47998046875,3492,978.065109130669,4718.894851806831,0.0,6402.326582117442,0.0,7409.792712248623,0.0,8283.619332705053
XGBoost (sktime),2023-01-07,2023-02-04,4,2848.47998046875,4014,688.7109215421092,5008.24903939539,0.0,6952.108564709768,0.0,8115.430247571104,0.0,9124.438316662267
N-BEATS (Neural),2023-01-07,2023-01-14,1,3083.4285714285716,4187,1949.5498154920851,4217.307327365058,929.0235647020372,5237.833578155106,318.2796811998355,5848.577461657307,0.0,6378.3066979301675
N-BEATS (Neural),2023-01-07,2023-01-21,2,3116.8571428571427,4172,1513.310428125031,4720.403857589255,70.06836349997866,6163.645922214307,0.0,7027.368205399534,0.0,7776.518475722154
N-BEATS (Neural),2023-01-07,2023-01-28,3,3150.285714285714,3492,1186.350099380729,5114.221329190699,0.0,6881.82464601684,0.0,7939.664082654581,0.0,8857.182034133833
N-BEATS (Neural),2023-01-07,2023-02-04,4,3183.714285714286,4014,915.956773841313,5451.471797587259,0.0,7492.524299167355,0.0,8714.012066171757,0.0,9773.470538717478
N-HiTS (Neural),2023-01-07,2023-01-14,1,3109.12,4187,2029.2354705366795,4189.00452946332,1057.305707879491,5160.934292120509,475.644866448823,5742.595133551176,0.0,6247.099168096758
N-HiTS (Neural),2023-01-07,2023-01-21,2,3168.24,4172,1641.0526526360838,4695.427347363916,266.5364006122245,6069.943599387775,0.0,6892.536250040372,0.0,7606.0126979666775
N-HiTS (Neural),2023-01-07,2023-01-28,3,3227.36,3492,1356.9451286619192,5097.774871338081,0.0,6781.2066016486915,0.0,7788.672731779872,0.0,8662.499352236304
N-HiTS (Neural),2023-01-07,2023-02-04,4,3286.48,4014,1126.7109410733592,5446.249058926641,0.0,7390.1085842410175,0.0,8553.430267102354,0.0,9562.438336193516
TimesFM (Google FM),2023-01-07,2023-01-14,1,3063.4875,4187,2824.4575608887108,3302.5174391112896,2609.3231593394485,3517.651840660552,2480.573879469969,3646.401120530031,2368.903080075555,3758.0719199244454
TimesFM (Google FM),2023-01-07,2023-01-21,2,3076.975,4172,2738.935618295599,3415.014381704401,2434.6896298916135,3719.2603701083863,2252.6106521544266,3901.3393478455732,2094.6842931298,4059.2657068701997
TimesFM (Google FM),2023-01-07,2023-01-28,3,3090.4625,3492,2676.4505009291515,3504.4744990708487,2303.8267869899055,3877.0982130100947,2080.8264928180624,4100.098507181938,1887.4069945451045,4293.5180054548955
TimesFM (Google FM),2023-01-07,2023-02-04,4,3103.95,4014,2625.890121777421,3582.0098782225787,2195.621318678897,4012.278681321103,1938.1227589399382,4269.777241060061,1714.7811601511091,4493.11883984889
Chronos (Amazon FM),2023-01-07,2023-01-14,1,3064.233333333333,4187,2800.0423479998026,3328.4243186668637,2562.2622199716707,3566.2044466949956,2419.9603843264567,3708.5062823402095,2296.5347639431566,3831.9319027235097
Chronos (Amazon FM),2023-01-07,2023-01-21,2,3078.4666666666667,4172,2704.8441921512763,3452.089141182057,2368.5723102310817,3788.3610231022517,2167.327124311033,3989.6062090223004,1992.7769380206564,4164.156395312677
Chronos (Amazon FM),2023-01-07,2023-01-28,3,3092.7,3492,2635.107790500641,3550.2922094993587,2223.2605277256844,3962.1394722743153,1976.7865183778579,4208.613481622142,1763.007072918273,4422.392927081726
Chronos (Amazon FM),2023-01-07,2023-02-04,4,3106.9333333333334,4014,2578.5513626662723,3635.3153040003945,2102.991106610009,4110.875560056658,1818.387435319581,4395.479231347086,1571.5361945529805,4642.3304721136865
ARIMAX + MAPIE (Conformal),2023-01-07,2023-01-14,1,2894.8681781108644,4187,2286.4223571158054,3503.3139991059234,1407.8887150906494,4381.847641131079,777.113547610435,5012.622808611293,0.0,5857.733510593109
ARIMAX + MAPIE (Conformal),2023-01-07,2023-01-21,2,2934.188286141154,4172,2325.742465146095,3542.634107136213,1447.208823120939,4421.167749161369,816.4336556407247,5051.942916641583,0.0,5897.0536186233985
ARIMAX + MAPIE (Conformal),2023-01-07,2023-01-28,3,2689.1136268419596,3492,2080.6678058469006,3297.5594478370185,1202.1341638217446,4176.093089862175,571.3589963415302,4806.8682573423885,0.0,5651.978959324204
ARIMAX + MAPIE (Conformal),2023-01-07,2023-02-04,4,2855.534214145347,4014,2247.088393150288,3463.980035140406,1368.554751125132,4342.513677165562,737.7795836449177,4973.288844645776,0.0,5818.399546627591
ARIMAX + MultiQT (Tracking),2023-01-07,2023-01-14,1,2894.8681781108644,4187,2628.8504735802,3160.885882641529,2431.147331660578,3358.589024561151,2264.998144895315,3524.738211326414,2111.5305745242404,3678.2057816974884
ARIMAX + MultiQT (Tracking),2023-01-07,2023-01-21,2,2934.188286141154,4172,2573.344045306341,3295.0325269759674,2355.846623399164,3512.5299488831442,2165.178502620254,3703.198069662054,2053.732313857351,3814.644258424957
ARIMAX + MultiQT (Tracking),2023-01-07,2023-01-28,3,2689.1136268419596,3492,2411.846658909639,2966.3805947742803,1977.555920760974,3400.671332922945,1847.749440802988,3530.477812880931,1541.2749821317088,3836.9522715522103
ARIMAX + MultiQT (Tracking),2023-01-07,2023-02-04,4,2855.534214145347,4014,2604.0108361027296,3107.0575921879645,2118.068673576212,3592.999754714482,1674.759406663002,4036.3090216276923,1659.0593239139407,4052.0091043767534
Empirical Baseline,2023-01-14,2023-01-21,1,4187.0,4172,3527.0,4799.75,2354.0,5822.799999999998,1793.4499999999998,6758.699999999997,1150.225,7962.725000000008
Empirical Baseline,2023-01-14,2023-01-28,2,4187.0,3492,2992.0,5050.0,1425.6,7400.600000000002,610.5999999999999,8761.4,-290.60000000000036,10134.399999999992
Empirical Baseline,2023-01-14,2023-02-04,3,4187.0,4014,2381.25,5496.5,-76.89999999999964,8868.100000000002,-1220.5999999999995,10656.75,-2346.675,11893.824999999997
Empirical Baseline,2023-01-14,2023-02-11,4,4187.0,2814,2114.0,6257.5,-1460.1999999999998,9500.6,-2887.1000000000004,12023.899999999994,-3852.7,12976.099999999997
"ARIMA(1,1,0)",2023-01-14,2023-01-21,1,4549.739510158433,4172,3518.6016936035426,5580.877326713324,2590.5454931789327,6508.933527137934,2035.1412127727917,7064.337807544075,1553.4108291705757,7546.068191146291
